Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-33.4619,-70.6852,-4,519
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,5,18,18,0,0.0,0.0,0.0,13.4,13.4,44.4,958.2,0.7,213.0,0
2006,5,18,19,0,0.0,0.0,0.0,12.7,12.7,57.8,957.4,0.3,207.0,0
2006,5,18,20,0,0.0,0.0,0.0,12.3,12.3,65.4,958.0,0.1,199.5,0
2006,5,18,21,0,0.0,0.0,0.0,11.4,11.4,71.9,957.2,0.0,198.0,0
2006,5,18,22,0,0.0,0.0,0.0,10.6,10.6,73.8,956.4,0.2,210.0,0
2006,5,18,23,0,0.0,0.0,0.0,9.9,9.9,71.1,954.5,0.3,241.5,0
2006,5,19,0,0,0.0,0.0,0.0,9.3,9.3,74.2,954.0,0.3,303.0,0
2006,5,19,1,0,0.0,0.0,0.0,8.6,8.6,73.5,953.3,0.5,333.0,0
2006,5,19,2,0,0.0,0.0,0.0,8.2,8.2,72.5,953.4,0.5,4.5,0
2006,5,19,3,0,0.0,0.0,0.0,8.1,8.1,72.1,953.8,0.5,10.5,0
2006,5,19,4,0,0.0,0.0,0.0,7.5,7.5,75.0,953.2,0.5,13.5,0
2006,5,19,5,0,0.0,0.0,0.0,6.6,6.6,75.8,951.8,0.5,21.0,0
2006,5,19,6,0,0.0,0.0,0.0,6.1,6.1,73.2,950.6,0.5,27.0,0
2006,5,19,7,0,0.0,0.0,0.0,6.0,6.0,84.8,950.3,0.5,52.5,0
2006,5,19,8,0,9.9,0.0,9.9,5.5,5.5,84.2,950.6,0.4,30.0,0
2006,5,19,9,0,36.9,7.3,35.0,4.7,4.7,81.7,949.5,0.4,358.5,0
2006,5,19,10,0,43.4,8.2,40.0,6.7,6.7,67.0,951.0,0.2,298.5,0
2006,5,19,11,0,56.1,8.6,51.6,9.1,9.1,55.0,949.7,0.4,223.5,0
2006,5,19,12,0,79.1,8.8,73.9,11.5,11.5,56.4,949.7,0.7,231.0,0
2006,5,19,13,0,80.6,8.8,75.4,12.5,12.5,55.9,949.4,0.9,222.0,0
2006,5,19,14,0,43.9,8.7,39.2,13.2,13.2,53.0,948.8,1.2,220.5,0
2006,5,19,15,0,53.3,8.4,49.5,13.2,13.2,40.7,949.5,1.5,217.5,0
2006,5,19,16,0,55.5,7.6,53.1,12.6,12.6,43.4,950.3,1.5,213.0,0
2006,5,19,17,0,111.1,567.8,30.6,11.2,11.2,36.1,951.2,1.3,216.0,0
2006,5,19,18,0,0.0,0.0,0.0,9.7,9.7,41.5,951.8,0.8,208.5,0
2006,5,19,19,0,0.0,0.0,0.0,9.3,9.3,51.4,950.8,0.5,195.0,0
2006,5,19,20,0,0.0,0.0,0.0,9.6,9.6,61.8,951.4,0.3,183.0,0
2006,5,19,21,0,0.0,0.0,0.0,9.3,9.3,68.6,952.3,0.1,184.5,0
2006,5,19,22,0,0.0,0.0,0.0,9.3,9.3,72.2,952.8,0.2,175.5,0
2006,5,19,23,0,0.0,0.0,0.0,9.3,9.3,68.7,952.5,0.3,163.5,0
2006,5,20,0,0,0.0,0.0,0.0,9.1,9.1,70.6,953.2,0.3,226.5,0
2006,5,20,1,0,0.0,0.0,0.0,8.9,8.9,70.9,953.6,0.3,279.0,0
